UserID,CHANNEL2,VIEW_DATE,VIEW_TIME,VIEW_DAYNAME,DAY_BUCKET,DURATION_2,NAME,SURNAME,EMAIL,GENDER,RACE,AGE_CATEGORY,PROVINCE
802478,SawSee,2016-03-21,11:41:00.000,Mon,WEEKDAY,00:00:40.000,Hugh,Sieren,Hugh13@mail.com,male,white,Young Adult,Western Cape
939819,ICC Cricket World Cup 2011,2016-03-31,12:29:00.000,Thu,WEEKDAY,00:00:24.000,Kip ,Pascarella,Kip 145@mailxyz.com,male,indian_asian,Young Adult,Kwazulu Natal
939819,ICC Cricket World Cup 2011,2016-03-29,11:06:00.000,Tue,WEEKDAY,00:15:22.000,Kip ,Pascarella,Kip 145@mailxyz.com,male,indian_asian,Young Adult,Kwazulu Natal
809151,ICC Cricket World Cup 2011,2016-02-19,15:13:00.000,Fri,WEEKDAY,00:03:38.000,Wilburn ,Mcculloch,Wilburn 303@mail.com,male,coloured,Young Adult,Western Cape
809151,Vuzu,2016-02-18,08:41:00.000,Thu,WEEKDAY,00:00:08.000,Wilburn ,Mcculloch,Wilburn 303@mail.com,male,coloured,Young Adult,Western Cape
809152,Cartoon Network,2016-03-13,14:45:00.000,Sun,WEEKEND,00:09:53.000,Samuel ,Mcclaine,Samuel 261@yahoo.com,male,black,Young Adult,Gauteng
809152,Channel O,2016-03-19,05:40:00.000,Sat,WEEKEND,00:00:45.000,Samuel ,Mcclaine,Samuel 261@yahoo.com,male,black,Young Adult,Gauteng
809152,Channel O,2016-03-15,09:58:00.000,Tue,WEEKDAY,00:00:09.000,Samuel ,Mcclaine,Samuel 261@yahoo.com,male,black,Young Adult,Gauteng
809152,Channel O,2016-03-27,13:07:00.000,Sun,WEEKEND,00:03:36.000,Samuel ,Mcclaine,Samuel 261@yahoo.com,male,black,Young Adult,Gauteng
779576,Trace TV,2016-01-21,12:14:00.000,Thu,WEEKDAY,00:03:06.000,Eli ,Curran,Eli 293@mail.com,male,None,Young Adult,Kwazulu Natal
779576,Boomerang,2016-01-20,06:07:00.000,Wed,WEEKDAY,00:00:24.000,Eli ,Curran,Eli 293@mail.com,male,None,Young Adult,Kwazulu Natal
779576,Cartoon Network,2016-01-26,21:35:00.000,Tue,WEEKDAY,00:48:09.000,Eli ,Curran,Eli 293@mail.com,male,None,Young Adult,Kwazulu Natal
779576,Trace TV,2016-01-18,21:10:00.000,Mon,WEEKDAY,00:01:57.000,Eli ,Curran,Eli 293@mail.com,male,None,Young Adult,Kwazulu Natal
779576,Supersport Live Events,2016-01-21,12:35:00.000,Thu,WEEKDAY,00:00:28.000,Eli ,Curran,Eli 293@mail.com,male,None,Young Adult,Kwazulu Natal
786241,Channel O,2016-02-11,19:47:00.000,Thu,WEEKDAY,00:00:27.000,Valentine ,Paradis,Valentine 475@mailxyz.com,male,black,Adult,Gauteng
1106456,Cartoon Network,2016-01-03,08:56:00.000,Sun,WEEKEND,00:00:04.000,Cordie ,Singer,Cordie 31@yahoo.com,female,black,Young Adult,Gauteng
1106456,E! Entertainment,2016-01-13,14:05:00.000,Wed,WEEKDAY,00:01:32.000,Cordie ,Singer,Cordie 31@yahoo.com,female,black,Young Adult,Gauteng
809156,Cartoon Network,2016-03-02,17:49:00.000,Wed,WEEKDAY,00:00:10.000,Hugh,Styer,Hugh14@abcmail.com,male,black,Young Adult,Mpumalanga
809156,Trace TV,2016-02-13,03:21:00.000,Sat,WEEKEND,00:23:42.000,Hugh,Styer,Hugh14@abcmail.com,male,black,Young Adult,Mpumalanga
919367,ICC Cricket World Cup 2011,2016-03-25,13:46:00.000,Fri,WEEKDAY,00:41:44.000,Eli ,Biggers,Eli 294@abcmail.com,male,indian_asian,Adult,Gauteng
2429528,E! Entertainment,2016-03-31,21:47:00.000,Thu,WEEKDAY,00:00:58.000,Randy ,Sieren,Randy 394@abcmail.com,male,None,Young Adult,Gauteng
2429528,Supersport Live Events,2016-03-30,05:51:00.000,Wed,WEEKDAY,00:01:16.000,Randy ,Sieren,Randy 394@abcmail.com,male,None,Young Adult,Gauteng
2429528,ICC Cricket World Cup 2011,2016-03-30,05:51:00.000,Wed,WEEKDAY,00:00:22.000,Randy ,Sieren,Randy 394@abcmail.com,male,None,Young Adult,Gauteng
2429528,SuperSport Blitz,2016-03-30,16:17:00.000,Wed,WEEKDAY,00:02:20.000,Randy ,Sieren,Randy 394@abcmail.com,male,None,Young Adult,Gauteng
2429528,Boomerang,2016-03-30,10:30:00.000,Wed,WEEKDAY,00:00:25.000,Randy ,Sieren,Randy 394@abcmail.com,male,None,Young Adult,Gauteng
2429528,Cartoon Network,2016-03-25,16:26:00.000,Fri,WEEKDAY,00:00:11.000,Randy ,Sieren,Randy 394@abcmail.com,male,None,Young Adult,Gauteng
2429528,DStv Events 1,2016-03-25,13:51:00.000,Fri,WEEKDAY,00:00:30.000,Randy ,Sieren,Randy 394@abcmail.com,male,None,Young Adult,Gauteng
2429528,Trace TV,2016-03-29,05:06:00.000,Tue,WEEKDAY,00:00:39.000,Randy ,Sieren,Randy 394@abcmail.com,male,None,Young Adult,Gauteng
809158,ICC Cricket World Cup 2011,2016-02-21,11:02:00.000,Sun,WEEKEND,01:25:26.000,Michel ,Pascarella,Michel 201@yahoo.com,male,indian_asian,Young Adult,Gauteng
809158,ICC Cricket World Cup 2011,2016-03-02,14:45:00.000,Wed,WEEKDAY,00:19:22.000,Michel ,Pascarella,Michel 201@yahoo.com,male,indian_asian,Young Adult,Gauteng
809158,ICC Cricket World Cup 2011,2016-02-24,09:13:00.000,Wed,WEEKDAY,00:02:40.000,Michel ,Pascarella,Michel 201@yahoo.com,male,indian_asian,Young Adult,Gauteng
809158,ICC Cricket World Cup 2011,2016-02-24,13:10:00.000,Wed,WEEKDAY,00:02:12.000,Michel ,Pascarella,Michel 201@yahoo.com,male,indian_asian,Young Adult,Gauteng
809158,ICC Cricket World Cup 2011,2016-03-19,09:38:00.000,Sat,WEEKEND,01:44:04.000,Michel ,Pascarella,Michel 201@yahoo.com,male,indian_asian,Young Adult,Gauteng
809158,ICC Cricket World Cup 2011,2016-03-09,14:12:00.000,Wed,WEEKDAY,00:06:34.000,Michel ,Pascarella,Michel 201@yahoo.com,male,indian_asian,Young Adult,Gauteng
809158,ICC Cricket World Cup 2011,2016-03-30,17:00:00.000,Wed,WEEKDAY,02:45:28.000,Michel ,Pascarella,Michel 201@yahoo.com,male,indian_asian,Young Adult,Gauteng
894398,Trace TV,2016-03-23,08:51:00.000,Wed,WEEKDAY,00:00:15.000,Stacy ,Singer,Stacy 271@yahoo.com,male,coloured,Young Adult,Western Cape
895427,ICC Cricket World Cup 2011,2016-03-30,14:41:00.000,Wed,WEEKDAY,00:30:36.000,Wilburn ,Bilyeu,Wilburn 302@gmail.com,male,indian_asian,Adult,Gauteng
866372,Trace TV,2016-03-18,22:04:00.000,Fri,WEEKDAY,00:00:21.000,Bernardo ,Restivo,Bernardo 323@mail.com,male,None,Young Adult,Western Cape
866372,ICC Cricket World Cup 2011,2016-03-19,19:47:00.000,Sat,WEEKEND,00:00:50.000,Bernardo ,Restivo,Bernardo 323@mail.com,male,None,Young Adult,Western Cape
866372,Trace TV,2016-03-12,20:12:00.000,Sat,WEEKEND,00:10:42.000,Bernardo ,Restivo,Bernardo 323@mail.com,male,None,Young Adult,Western Cape
892687,ICC Cricket World Cup 2011,2016-03-23,13:19:00.000,Wed,WEEKDAY,00:00:00.000,Michel ,Deblois,Michel 204@abcmail.com,male,indian_asian,Adult,Gauteng
892687,ICC Cricket World Cup 2011,2016-03-12,12:44:00.000,Sat,WEEKEND,00:09:10.000,Michel ,Deblois,Michel 204@abcmail.com,male,indian_asian,Adult,Gauteng
933291,Cartoon Network,2016-03-22,20:49:00.000,Tue,WEEKDAY,00:00:00.000,Shane ,Mosser,Shane 23@mail.com,male,black,Adult,Gauteng
924886,SuperSport Blitz,2016-03-30,06:28:00.000,Wed,WEEKDAY,00:05:44.000,Michel ,Mccollum,Michel 201@yahoo.com,male,indian_asian,Young Adult,Gauteng
788854,Supersport Live Events,2016-02-16,20:19:00.000,Tue,WEEKDAY,00:05:46.000,Jacinto ,Lavoie,Jacinto 254@abcmail.com,male,coloured,Young Adult,Limpopo
788854,Cartoon Network,2016-02-07,14:44:00.000,Sun,WEEKEND,00:21:53.000,Jacinto ,Lavoie,Jacinto 254@abcmail.com,male,coloured,Young Adult,Limpopo
788854,Channel O,2016-02-04,08:16:00.000,Thu,WEEKDAY,00:04:39.000,Jacinto ,Lavoie,Jacinto 254@abcmail.com,male,coloured,Young Adult,Limpopo
788854,Channel O,2016-02-03,20:26:00.000,Wed,WEEKDAY,00:01:33.000,Jacinto ,Lavoie,Jacinto 254@abcmail.com,male,coloured,Young Adult,Limpopo
809162,ICC Cricket World Cup 2011,2016-03-06,11:25:00.000,Sun,WEEKEND,00:03:46.000,Emerson ,Mccown,Emerson 243@mail.com,male,black,Adult,Free State
131449,CNN,2016-01-15,15:55:00.000,Fri,WEEKDAY,00:05:40.000,None,None,Loris 354@abcmail.com,None,None,Children,None
2203543,Cartoon Network,2016-02-21,04:34:00.000,Sun,WEEKEND,00:00:34.000,Torrie ,Mcclaine,Torrie 82@gmail.com,female,coloured,Young Adult,Western Cape
820601,SawSee,2016-02-25,19:04:00.000,Thu,WEEKDAY,00:00:26.000,Stacy ,Pool,Stacy 271@yahoo.com,male,indian_asian,Young Adult,Kwazulu Natal
820601,Supersport Live Events,2016-02-25,17:43:00.000,Thu,WEEKDAY,00:00:00.000,Stacy ,Pool,Stacy 271@yahoo.com,male,indian_asian,Young Adult,Kwazulu Natal
820601,ICC Cricket World Cup 2011,2016-03-23,08:19:00.000,Wed,WEEKDAY,00:05:04.000,Stacy ,Pool,Stacy 271@yahoo.com,male,indian_asian,Young Adult,Kwazulu Natal
178022,ICC Cricket World Cup 2011,2016-03-29,12:51:00.000,Tue,WEEKDAY,00:04:42.000,Len ,Mina,Len 443@mail.com,male,white,Adult,Mpumalanga
803703,Supersport Live Events,2016-03-05,15:33:00.000,Sat,WEEKEND,00:01:06.000,Bernardo ,Mina,Bernardo 321@yahoo.com,male,coloured,Young Adult,Western Cape
820603,Channel O,2016-03-02,11:23:00.000,Wed,WEEKDAY,00:01:27.000,Samuel ,Langenfeld,Samuel 265@mailxyz.com,male,black,Young Adult,North West
820603,Supersport Live Events,2016-03-06,14:15:00.000,Sun,WEEKEND,00:01:38.000,Samuel ,Langenfeld,Samuel 265@mailxyz.com,male,black,Young Adult,North West
820604,ICC Cricket World Cup 2011,2016-02-24,13:45:00.000,Wed,WEEKDAY,00:02:14.000,Lucas ,Luthy,Lucas 234@abcmail.com,male,None,Young Adult,Eastern Cape
820604,ICC Cricket World Cup 2011,2016-02-24,14:47:00.000,Wed,WEEKDAY,00:02:06.000,Lucas ,Luthy,Lucas 234@abcmail.com,male,None,Young Adult,Eastern Cape
820605,Supersport Live Events,2016-03-06,11:56:00.000,Sun,WEEKEND,00:00:24.000,Claud ,Hoadley,Claud 344@abcmail.com,male,indian_asian,Adult,Western Cape
866377,ICC Cricket World Cup 2011,2016-03-13,11:43:00.000,Sun,WEEKEND,00:09:42.000,Valentine ,Arrieta,Valentine 474@abcmail.com,male,black,Young Adult,Gauteng
2203546,ICC Cricket World Cup 2011,2016-03-25,16:40:00.000,Fri,WEEKDAY,00:06:32.000,Garry ,Pilot,Garry 281@yahoo.com,male,black,Young Adult,Western Cape
809165,ICC Cricket World Cup 2011,2016-03-03,10:44:00.000,Thu,WEEKDAY,00:09:16.000,Eli ,Singer,Eli 291@yahoo.com,male,white,Adult,Gauteng
809165,Supersport Live Events,2016-01-21,12:30:00.000,Thu,WEEKDAY,00:07:56.000,Eli ,Singer,Eli 291@yahoo.com,male,white,Adult,Gauteng
809165,SuperSport Blitz,2016-01-19,18:36:00.000,Tue,WEEKDAY,00:01:40.000,Eli ,Singer,Eli 291@yahoo.com,male,white,Adult,Gauteng
772000,Supersport Live Events,2016-01-24,19:00:00.000,Sun,WEEKEND,00:02:04.000,Randy ,Pascarella,Randy 391@yahoo.com,male,black,Adult,Mpumalanga
919378,Africa Magic,2016-03-30,15:07:00.000,Wed,WEEKDAY,00:00:43.000,Claud ,Mccown,Claud 344@abcmail.com,male,black,Young Adult,Kwazulu Natal
919378,ICC Cricket World Cup 2011,2016-03-25,14:20:00.000,Fri,WEEKDAY,00:05:14.000,Claud ,Mccown,Claud 344@abcmail.com,male,black,Young Adult,Kwazulu Natal
788856,Supersport Live Events,2016-01-16,17:28:00.000,Sat,WEEKEND,00:00:00.000,Valentine ,Fudge,Valentine 471@yahoo.com,male,None,Adult,Western Cape
788856,Cartoon Network,2016-01-10,19:55:00.000,Sun,WEEKEND,00:20:34.000,Valentine ,Fudge,Valentine 471@yahoo.com,male,None,Adult,Western Cape
904526,ICC Cricket World Cup 2011,2016-03-26,15:20:00.000,Sat,WEEKEND,00:00:08.000,Cody ,Shkreli,Cody 122@gmail.com,male,coloured,Young Adult,Gauteng
211993,CNN,2016-02-24,06:08:00.000,Wed,WEEKDAY,00:00:23.000,None,None,Gretta 195@mailxyz.com,None,None,Children,None
788857,SawSee,2016-02-09,15:20:00.000,Tue,WEEKDAY,00:00:06.000,Raymundo ,Vital,Raymundo 434@abcmail.com,male,white,Adult,Western Cape
788857,Africa Magic,2016-02-13,10:19:00.000,Sat,WEEKEND,00:00:19.000,Raymundo ,Vital,Raymundo 434@abcmail.com,male,white,Adult,Western Cape
788857,Channel O,2016-02-13,10:20:00.000,Sat,WEEKEND,00:00:33.000,Raymundo ,Vital,Raymundo 434@abcmail.com,male,white,Adult,Western Cape
820607,Supersport Live Events,2016-03-20,17:02:00.000,Sun,WEEKEND,00:00:00.000,None,None,Shandra 301@yahoo.com,None,None,Children,None
820607,E! Entertainment,2016-03-09,19:39:00.000,Wed,WEEKDAY,00:02:54.000,None,None,Shandra 301@yahoo.com,None,None,Children,None
779588,Cartoon Network,2016-02-26,11:24:00.000,Fri,WEEKDAY,00:01:14.000,Randy ,Pascarella,Randy 394@abcmail.com,male,white,Young Adult,Gauteng
802485,Boomerang,2016-02-21,14:16:00.000,Sun,WEEKEND,00:03:50.000,Emerson ,Jacox,Emerson 241@yahoo.com,male,white,Young Adult,Gauteng
802485,Boomerang,2016-02-20,07:49:00.000,Sat,WEEKEND,00:00:00.000,Emerson ,Jacox,Emerson 241@yahoo.com,male,white,Young Adult,Gauteng
802485,Cartoon Network,2016-02-21,08:52:00.000,Sun,WEEKEND,00:30:07.000,Emerson ,Jacox,Emerson 241@yahoo.com,male,white,Young Adult,Gauteng
788858,SuperSport Blitz,2016-02-04,14:07:00.000,Thu,WEEKDAY,00:02:06.000,Charlie ,Vital,Charlie 362@gmail.com,male,black,Young Adult,Western Cape
788858,SuperSport Blitz,2016-02-09,16:05:00.000,Tue,WEEKDAY,00:19:00.000,Charlie ,Vital,Charlie 362@gmail.com,male,black,Young Adult,Western Cape
866380,Africa Magic,2016-03-13,20:23:00.000,Sun,WEEKEND,00:07:46.000,Randy ,Beville,Randy 392@gmail.com,male,black,Adult,Mpumalanga
809166,ICC Cricket World Cup 2011,2016-02-22,12:05:00.000,Mon,WEEKDAY,00:15:04.000,Stacy ,Shkreli,Stacy 274@abcmail.com,male,white,Young Adult,Eastern Cape
809166,ICC Cricket World Cup 2011,2016-02-24,13:53:00.000,Wed,WEEKDAY,00:04:02.000,Stacy ,Shkreli,Stacy 274@abcmail.com,male,white,Young Adult,Eastern Cape
791480,Trace TV,2016-02-14,08:42:00.000,Sun,WEEKEND,00:02:27.000,Robby ,Curran,Robby 162@gmail.com,male,white,Children,Kwazulu Natal
791480,Supersport Live Events,2016-02-03,13:56:00.000,Wed,WEEKDAY,00:01:20.000,Robby ,Curran,Robby 162@gmail.com,male,white,Children,Kwazulu Natal
820609,Supersport Live Events,2016-02-25,17:16:00.000,Thu,WEEKDAY,00:01:08.000,Randy ,Reisinger,Randy 393@mail.com,male,None,Young Adult,Free State
732996,Supersport Live Events,2016-01-20,06:27:00.000,Wed,WEEKDAY,00:02:38.000,Irving ,Vital,Irving 51@yahoo.com,male,indian_asian,Adult,Gauteng
732996,Supersport Live Events,2016-01-20,08:53:00.000,Wed,WEEKDAY,00:00:06.000,Irving ,Vital,Irving 51@yahoo.com,male,indian_asian,Adult,Gauteng
939833,ICC Cricket World Cup 2011,2016-03-29,08:15:00.000,Tue,WEEKDAY,00:00:20.000,Hugh,Bilyeu,Hugh12@gmail.com,male,indian_asian,Adult,Gauteng
939833,ICC Cricket World Cup 2011,2016-03-29,09:10:00.000,Tue,WEEKDAY,00:35:50.000,Hugh,Bilyeu,Hugh12@gmail.com,male,indian_asian,Adult,Gauteng
820610,SuperSport Blitz,2016-03-05,08:52:00.000,Sat,WEEKEND,00:10:12.000,Lane ,Nicholls,Lane 115@mailxyz.com,male,white,Senior,Kwazulu Natal
859548,SuperSport Blitz,2016-03-12,17:27:00.000,Sat,WEEKEND,00:02:14.000,Zetta ,Gettys,Zetta 414@abcmail.com,female,None,Young Adult,Western Cape
859548,SuperSport Blitz,2016-03-12,18:27:00.000,Sat,WEEKEND,00:00:18.000,Zetta ,Gettys,Zetta 414@abcmail.com,female,None,Young Adult,Western Cape
793752,ICC Cricket World Cup 2011,2016-02-24,09:05:00.000,Wed,WEEKDAY,00:02:42.000,Cory ,Wigfall,Cory 102@gmail.com,male,white,Young Adult,Western Cape
773728,Boomerang,2016-02-06,16:28:00.000,Sat,WEEKEND,00:00:23.000,Dee ,Luthy,Dee 213@mail.com,male,None,Adult,Gauteng
904542,ICC Cricket World Cup 2011,2016-03-29,09:13:00.000,Tue,WEEKDAY,00:01:30.000,Loyd ,Restivo,Loyd 494@abcmail.com,male,indian_asian,Adult,Gauteng
601098,Vuzu,2016-01-07,06:59:00.000,Thu,WEEKDAY,00:01:18.000,Wilburn ,Pool,Wilburn 304@abcmail.com,male,black,Young Adult,Gauteng
45769,ICC Cricket World Cup 2011,2016-03-12,11:28:00.000,Sat,WEEKEND,00:01:44.000,None,None,Emilie 443@mail.com,None,None,Children,None
585831,Boomerang,2016-01-02,09:43:00.000,Sat,WEEKEND,00:01:39.000,Lillian ,Borelli,Lillian 221@yahoo.com,female,white,Young Adult,Gauteng
904546,Cartoon Network,2016-03-23,16:43:00.000,Wed,WEEKDAY,00:00:00.000,Yong ,Holt,Yong 483@mail.com,male,white,Children,Kwazulu Natal
610413,Trace TV,2016-01-13,20:19:00.000,Wed,WEEKDAY,00:44:27.000,Earline ,Zweifel,Earline 323@mail.com,female,black,Senior,Eastern Cape
866381,Cartoon Network,2016-03-13,13:42:00.000,Sun,WEEKEND,00:20:50.000,Sharri ,Tatham,Sharri 31@yahoo.com,female,None,Adult,Mpumalanga
2368726,ICC Cricket World Cup 2011,2016-03-30,09:33:00.000,Wed,WEEKDAY,01:07:12.000,Bernardo ,Reisinger,Bernardo 322@gmail.com,male,None,Adult,Gauteng
939838,Channel O,2016-03-02,08:49:00.000,Wed,WEEKDAY,00:00:00.000,Iva ,Styer,Iva 123@mail.com,female,black,Young Adult,Gauteng
820615,ICC Cricket World Cup 2011,2016-02-24,11:52:00.000,Wed,WEEKDAY,00:02:16.000,Dion ,Mcclaine,Dion 333@mail.com,male,None,Adult,Free State
820616,ICC Cricket World Cup 2011,2016-02-19,14:04:00.000,Fri,WEEKDAY,00:01:16.000,Irving ,Borelli,Irving 51@yahoo.com,male,indian_asian,Adult,Kwazulu Natal
820616,Vuzu,2016-02-19,14:37:00.000,Fri,WEEKDAY,00:00:15.000,Irving ,Borelli,Irving 51@yahoo.com,male,indian_asian,Adult,Kwazulu Natal
304977,Trace TV,2016-01-06,03:41:00.000,Wed,WEEKDAY,00:01:00.000,Desirae ,Luthy,Desirae 455@mailxyz.com,female,black,Adult,Free State
366496,Trace TV,2016-01-02,15:11:00.000,Sat,WEEKEND,00:09:18.000,Alissa ,Woolard,Alissa 143@mail.com,female,black,Children,Gauteng
480591,Supersport Live Events,2016-03-26,05:17:00.000,Sat,WEEKEND,00:08:04.000,None,None,Briana 271@yahoo.com,None,None,Children,None
552589,Cartoon Network,2016-01-16,05:33:00.000,Sat,WEEKEND,00:00:32.000,Markus ,Curran,Markus 195@mailxyz.com,male,None,Young Adult,Gauteng
809169,Supersport Live Events,2016-03-03,21:11:00.000,Thu,WEEKDAY,00:01:10.000,Wilburn ,Bilyeu,Wilburn 302@gmail.com,male,black,Adult,Gauteng
809169,SuperSport Live Events,2016-02-13,19:31:00.000,Sat,WEEKEND,00:01:06.000,Wilburn ,Bilyeu,Wilburn 302@gmail.com,male,black,Adult,Gauteng
809169,Africa Magic,2016-03-21,00:03:00.000,Mon,WEEKDAY,00:04:36.000,Wilburn ,Bilyeu,Wilburn 302@gmail.com,male,black,Adult,Gauteng
892698,Supersport Live Events,2016-03-24,09:56:00.000,Thu,WEEKDAY,00:00:04.000,Malika ,Sieren,Malika 461@yahoo.com,female,indian_asian,Adult,Western Cape
892698,Trace TV,2016-03-20,10:53:00.000,Sun,WEEKEND,00:00:27.000,Malika ,Sieren,Malika 461@yahoo.com,female,indian_asian,Adult,Western Cape
779592,Channel O,2016-01-24,16:35:00.000,Sun,WEEKEND,00:01:09.000,Luanna ,Hoadley,Luanna 402@gmail.com,female,black,Adult,Gauteng
779592,Africa Magic,2016-01-30,14:04:00.000,Sat,WEEKEND,00:19:27.000,Luanna ,Hoadley,Luanna 402@gmail.com,female,black,Adult,Gauteng
779592,Africa Magic,2016-02-08,04:52:00.000,Mon,WEEKDAY,00:06:23.000,Luanna ,Hoadley,Luanna 402@gmail.com,female,black,Adult,Gauteng
820619,ICC Cricket World Cup 2011,2016-02-26,15:34:00.000,Fri,WEEKDAY,00:02:34.000,Hollis ,Beville,Hollis 382@gmail.com,male,None,Adult,Gauteng
820619,Supersport Live Events,2016-03-24,10:59:00.000,Thu,WEEKDAY,02:09:26.000,Hollis ,Beville,Hollis 382@gmail.com,male,None,Adult,Gauteng
2090685,M-Net,2016-01-25,21:42:00.000,Mon,WEEKDAY,00:05:55.000,Yong ,Vital,Yong 483@mail.com,male,coloured,Adult,Western Cape
2090685,SuperSport Blitz,2016-03-19,14:52:00.000,Sat,WEEKEND,00:00:10.000,Yong ,Vital,Yong 483@mail.com,male,coloured,Adult,Western Cape
2090685,Africa Magic,2016-02-18,20:09:00.000,Thu,WEEKDAY,00:01:20.000,Yong ,Vital,Yong 483@mail.com,male,coloured,Adult,Western Cape
924896,ICC Cricket World Cup 2011,2016-03-30,10:23:00.000,Wed,WEEKDAY,01:01:38.000,Haywood ,Zweifel,Haywood 91@yahoo.com,male,indian_asian,Young Adult,Gauteng
739893,Africa Magic,2016-01-15,20:05:00.000,Fri,WEEKDAY,00:00:51.000,Yong ,Mccollum,Yong 481@yahoo.com,male,black,Young Adult,Limpopo
892702,Africa Magic,2016-03-22,06:05:00.000,Tue,WEEKDAY,00:00:34.000,Filiberto ,Restivo,Filiberto 42@gmail.com,male,black,Young Adult,Mpumalanga
892702,Africa Magic,2016-03-17,15:24:00.000,Thu,WEEKDAY,00:03:08.000,Filiberto ,Restivo,Filiberto 42@gmail.com,male,black,Young Adult,Mpumalanga
833923,ICC Cricket World Cup 2011,2016-03-30,15:43:00.000,Wed,WEEKDAY,00:37:50.000,None,None,Luann 82@gmail.com,None,None,Children,None
943214,ICC Cricket World Cup 2011,2016-03-28,18:46:00.000,Mon,WEEKDAY,00:00:00.000,Royal ,Creager,Royal 174@abcmail.com,male,indian_asian,Young Adult,Gauteng
831939,CNN,2016-03-12,14:30:00.000,Sat,WEEKEND,00:00:08.000,Randy ,Roquemore,Randy 393@mail.com,male,indian_asian,Young Adult,Limpopo
817449,E! Entertainment,2016-01-09,17:21:00.000,Sat,WEEKEND,00:01:08.000,Cody ,Sieren,Cody 121@yahoo.com,male,coloured,Young Adult,Western Cape
749945,Channel O,2016-01-28,08:12:00.000,Thu,WEEKDAY,00:00:24.000,Stacy ,Restivo,Stacy 271@yahoo.com,male,coloured,Adult,Western Cape
749945,Trace TV,2016-01-28,21:27:00.000,Thu,WEEKDAY,00:01:09.000,Stacy ,Restivo,Stacy 271@yahoo.com,male,coloured,Adult,Western Cape
819426,SuperSport Blitz,2016-03-16,21:43:00.000,Wed,WEEKDAY,00:00:14.000,None,None,Eula 185@mailxyz.com,None,None,Children,None
866389,Supersport Live Events,2016-01-26,18:57:00.000,Tue,WEEKDAY,00:08:52.000,Chas ,Luthy,Chas 352@gmail.com,male,black,Children,Gauteng
930241,Cartoon Network,2016-03-26,14:53:00.000,Sat,WEEKEND,00:04:27.000,Garry ,Luthy,Garry 284@abcmail.com,male,coloured,Adult,Western Cape
930241,Cartoon Network,2016-03-26,18:17:00.000,Sat,WEEKEND,00:00:00.000,Garry ,Luthy,Garry 284@abcmail.com,male,coloured,Adult,Western Cape
930241,Boomerang,2016-03-27,10:16:00.000,Sun,WEEKEND,00:00:00.000,Garry ,Luthy,Garry 284@abcmail.com,male,coloured,Adult,Western Cape
809172,Africa Magic,2016-03-16,19:12:00.000,Wed,WEEKDAY,00:02:37.000,Williemae ,Holt,Williemae 415@mailxyz.com,female,coloured,Young Adult,Mpumalanga
2368744,Channel O,2016-03-01,22:18:00.000,Tue,WEEKDAY,00:04:36.000,Cory ,Sieren,Cory 101@yahoo.com,male,black,Young Adult,Mpumalanga
2368744,Supersport Live Events,2016-03-03,20:21:00.000,Thu,WEEKDAY,00:00:22.000,Cory ,Sieren,Cory 101@yahoo.com,male,black,Young Adult,Mpumalanga
2368744,Supersport Live Events,2016-01-23,16:32:00.000,Sat,WEEKEND,00:01:06.000,Cory ,Sieren,Cory 101@yahoo.com,male,black,Young Adult,Mpumalanga
2368744,Africa Magic,2016-03-04,09:18:00.000,Fri,WEEKDAY,00:00:48.000,Cory ,Sieren,Cory 101@yahoo.com,male,black,Young Adult,Mpumalanga
2368744,Supersport Live Events,2016-03-04,04:25:00.000,Fri,WEEKDAY,00:01:58.000,Cory ,Sieren,Cory 101@yahoo.com,male,black,Young Adult,Mpumalanga
2368744,SuperSport Blitz,2016-01-18,11:24:00.000,Mon,WEEKDAY,00:10:34.000,Cory ,Sieren,Cory 101@yahoo.com,male,black,Young Adult,Mpumalanga
2368744,SuperSport Blitz,2016-01-20,15:40:00.000,Wed,WEEKDAY,00:07:24.000,Cory ,Sieren,Cory 101@yahoo.com,male,black,Young Adult,Mpumalanga
2368744,Channel O,2016-01-26,06:07:00.000,Tue,WEEKDAY,00:28:06.000,Cory ,Sieren,Cory 101@yahoo.com,male,black,Young Adult,Mpumalanga
2368744,Supersport Live Events,2016-01-23,16:58:00.000,Sat,WEEKEND,00:00:56.000,Cory ,Sieren,Cory 101@yahoo.com,male,black,Young Adult,Mpumalanga
2368744,Africa Magic,2016-01-20,10:00:00.000,Wed,WEEKDAY,00:00:32.000,Cory ,Sieren,Cory 101@yahoo.com,male,black,Young Adult,Mpumalanga
809173,DStv Events 1,2016-02-19,13:39:00.000,Fri,WEEKDAY,00:00:55.000,Claud ,Mosser,Claud 344@abcmail.com,male,black,Young Adult,Kwazulu Natal
809173,Africa Magic,2016-02-10,10:46:00.000,Wed,WEEKDAY,00:00:00.000,Claud ,Mosser,Claud 344@abcmail.com,male,black,Young Adult,Kwazulu Natal
809173,SuperSport Blitz,2016-02-09,09:05:00.000,Tue,WEEKDAY,00:03:52.000,Claud ,Mosser,Claud 344@abcmail.com,male,black,Young Adult,Kwazulu Natal
939846,Channel O,2016-03-08,15:29:00.000,Tue,WEEKDAY,00:47:18.000,Hollis ,Mina,Hollis 381@yahoo.com,male,black,Children,Kwazulu Natal
939846,Cartoon Network,2016-03-06,09:41:00.000,Sun,WEEKEND,00:24:05.000,Hollis ,Mina,Hollis 381@yahoo.com,male,black,Children,Kwazulu Natal
